SentimentText,Sentiment
김윤석 하정우 강동원 6 항쟁 그린 1987 출연 확정,0
김재규 장군 사형 직전 유언,0
김재규 장군 생가 옴,0
김정은,0
김제동 국회 앞 비,1
김제동 빨갱이론,1
김제동 취객 시비 황정민 형,0
김제동 탄핵 부결 국회 담장,1
김제동 페이스북,0
김종대 전 헌법 재판관 인터뷰,1
김종민 특집 저도,0
김종인 개헌 촛불 민심 보답 길,1
김종인 겨냥 대통령 개헌,1
김종인 문재인 말 일관성 이재명,1
김종인 문재인 촛불 정국 말,1
김준호 결혼 정체,0
김진태 근황,1
김진태 사람 시선 보수 탄핵 기각,1
김진태 사람 시선 보수,1
김진태 소망,1
김진태 의원 내 탄핵 반대 이유,1
김진태 의원 탄핵 소추 안 반대,1
김치녀 결혼 이유,0
김태희 일류 연기자 각성,0
김태희 한물 놈,0
김현수 예능감,0
김현중 여친 2 내년 1 11 항소심 재,0
김홍걸 페북,1
꼴 놀이 하자,0
꽃길 이정현,1
꽃놀이 패 기획 작품,0
꽃놀이 패 빅뱅 승리 잡지 촬영 당황,0
꿀 몸매,0
꿀밤 마스터,0
꿈 비참,0
끝 머리 여자,0
끼 도마뱀,0
끼 혜정 설현,0
나경원 발 인터뷰,1
나나 동서 식품 포스트 골든 그래놀라 광고,0
나라 7 징조,0
나라 권력 서열,0
나라 논문 시각 송유근 사태 때,0
나라 설명,0
나라 신음 소리,0
나라 양말 강국,0
나라 월급 사람,0
나라 음식,0
나라,0
나랏돈 189조,0
나이 40 공무원 9 합격,0
나이,0
나이스 최재경 칼 타이밍 사임,1
나이키 가방 대박,0
나중 고영태 자서전 완전,1
나카무라 타케시 25,0
나홀로 성탄절 사람 오라,0
나홀로 일본 여행기 2 교토 생각,0
낙태 합법화 후 이력 배우자 사람 확인,0
난 안철수,1
난 토니안 이재원 배려 만남,0
날,0
남 돈 이유,0
남 물건,0
남녀 등교 등교시간 시간,0
남녀 차별,0
남성 쇼핑물 레전드,0
남여 하나 로봇 애니,0
남자 5 냄새 파괴,0
남자 고민녀,0
남자 로망 겜 여자,0
남자 머리빨,0
남자 배우 큰일,0
남자 심리,0
남자 여자 골반 눈 이유,0
남자 여자 골반 환장 이유,0
남자 여자 말미,0
남자 여자 행동,0
남자 와인,0
남자 외모 40 순간,0
남자 이해 기사 반응,0
남자 자지 중요성 망가,0
남자 친구 휴대폰 을,0
남자 호불호 몸매,0
남자,0
남친,0
남편 간장 밥 중독,0
남편 구매,0
남편 애완 닭 찜닭 아내,0
남편 집 고추,0
남편 참기름 간장 밥 중독 고민,0
남편 충격 야동 취향 신혼 섹스리스,0
남편 팽목항 자원 봉사 활동 이재명 성남 시장 부인,1
남편 화 이유,0
내 맘,0
내 배우 자랑 글,0
내 키라,0
내년 9 교정직 1000,0
내년 개봉 여교사 영화,0
내년 담배 사람,0
내년 장애인 주차 가능 표지,0
내년 중 고딩 신입생 친구 꿀팁,0
내년 편의점 분,0
내년도 연봉 삭감,0
내일 내일뉴스 뉴스 룸 손석희 사장,1
내일 아침 당신 눈 뜰 곳,0
내일 주택 전기 요금 확정,0
내일 중소 기업 면접,0
내일 추억 주문 내역,0
내일자 장도리,1
내한 다비드 다비드비야 비야,0
냄비 손잡이 구멍 볼펜 뚜껑 구멍 이유,0
냄새 주름 릴리,0
냉동 밥 대참사,0
냉혹 다이어트 도우미 세계,0
냉혹 다이어트 도우미,0
냉혹 맛 충격,0
냥모나이트,0
냥반 정치 사망,0
냥이 누가,0
냥이 무료 분양,0
냥이 어항 물,0
냥줍,0
넌 사내 놈 카페 파르페,0
넌 여친,0
넌 전생 짐,0
네오 매트릭스 팩트 폭력,0
네이버 무료 영화 시청,0
네이버 서비스 종료 안내,0
네이버 실시간 상승 검색어,0
네이버 초상,0
넥슨 자본주의 상징,0
년생 한국사 팁,0
노 스포 라라 라라랜드 랜드 기대치,0
노가다 팀장 돈,0
노대통령 일화,1
노루,0
노르웨이 숲 2,0
노르웨이 숲,0
노무현 대통령 193 가결,1
노무현 대통령 문재인 대표 친구,1
노무현 대통령 청문회 스킬,1
노무현 대통령 탄핵 당시 국회 의장 마지막 발언,1
노무현 대통령 탄핵 소추 날,1
노무현 대통령,1
노무현 박근혜,1
노무현 북한 돈,1
노무현 실패 신사,0
노무현 일본 국회 연설 영상,1
노무현 전 대통령 탄핵 국회 표정,1
노무현 정부 평가 이유,1
노무현 탄핵 당시 박근혜,1
노무현 탄핵 때 박근혜 표정,1
노브라 코끼리녀,0
노인 공경,0
노인 실감,0
노인 앞 무릎 대통령 성품,0
노회찬 박근혜 이재용 독대 손석희 요구,1
노회찬 의원 트윗,1
노회찬 의원 페북,1
노회찬 피셜 박근혜 손석희 처리,1
노회찬 후원 계좌,1
논란 5900 라면 뷔페,0
논문 표절 관련,0
논문 표절 심각,0
논문 표절 이재명 성남 시장 자신 졸업 가천 가천대학교 대학교 이름 학교 비하,1
논문 표절 프로그램 루머,0
논산 악몽,0
논현 역,0
놈 대통령 권한 대행,1
놈 인성 수준,0
놈,0
농약 자 1 친구 몸 썰,0
농업 포기 중국 경쟁,0
뇌 방식,0
뇌 좀비,0
뇌성마비 아버지 9 딸 펌,0
누가 김기춘 모에화,1
누가 내 양파,0
누나 굴욕 2,0
누나 남친 남친,0
누나 남친,0
누나 내일,0
누나 누나누나 누나 내일 핵,0
누나 소리야,0
누나 오늘 끝,0
누나 오늘,0
누나 전화 남자,0
누나 전화,0
누나 핵 적,0
누나,0
누드 샤워,0
누진제 전기,0
눈 가린 소녀 망가,0
눈 공,0
눈 날 반바지,0
눈 눈 못,0
눈 정화 다,0
눈 친구,0
눈 코베,0
눈,0
눈물 박근혜 팬,1
눈물 세월호 유가족,1
눈물 핑,0
눈치 사유리 친구,0
뉴 게임 소름 유언비어,0
뉴발 김연아,0
뉴스 개,0
뉴스 공장 전여옥 인터뷰,1
뉴스 공장 주진우 글,1
뉴스 데스크 주말 앵커 클로징,0
뉴스 룸 9 탄핵 소추 안 표결 손석희 앵커 진행,1
뉴스 룸 광고 49,0
뉴스 룸 교수,0
뉴스 룸 국민 국민의당 당 중 한분,1
뉴스 룸 김상조 교수 결론,0
뉴스 룸 다음 팟,0
뉴스 룸 삼성 빅 피처 인정,0
뉴스 룸 생각 오늘 첨이,0
뉴스 룸 손 사장 하나 부결,1
뉴스 룸 손석희 9 탄핵 소추 안 표결 직접 진행,1
뉴스 룸 손석희 사장 주갤 지령 내림,1
뉴스 룸 손석희 앵커 진행 오후 7 40 동안 진행,1
뉴스 룸 손석희 유시민 예정,1
뉴스 룸 시간 김제동 연설,1
뉴스 룸 시청률 10.733 기록 갱신,1
뉴스 룸 오늘 9 탄핵 소추 안 표결 손석희 앵커 진행,1
뉴스 룸 올림 머리 전속 미용사 근로 계약서,0
뉴스 룸 유시민,1
뉴스 룸 점 중 하나,0
뉴스 룸 조대환 수석,1
뉴스 룸 주갤 상황,0
뉴스 룸 주갤러,0
뉴스 룸 책상 말,0
뉴스 룸 최순실 태블릿 입수 경위 공개 더 더블루 블루,1
뉴스 룸 최순실 태블릿 주장 팩트 체크 동영상,1
뉴스 룸 취재 과정 공개 강수 시청률 폭발 10.7,0
뉴스 룸 태블릿 뉴스 시청 변희재 페이스북,1
뉴스 룸 테블릿 입수 관련 보도 스포,1
뉴스 룸 현재 한겨레 저격,1
뉴스 룸 홍문종 의원 친박 말 인정 최순실 남자,1
뉴스 룸,0
뉴스 리즈 시절,0
뉴스 링크 검찰 사실 창고 대방출 안종범 수첩 정호성 녹음 파일 공개,0
뉴스 무효표 부결 가능성 암시,1
뉴스 부결 예상 친박 홍문종 추미애 퇴진 타격,1
뉴스 새누리 친박 속보,1
뉴스 속보 청와대 조리장 인터뷰 후 행방 묘연,1
뉴스 속보 친박 모임 결성,0
뉴스 아침 아나운서 클래스,0
뉴스 앱 속보,0
뉴스 이재명 탄핵 좀비 좀비 위험 가결 후,1
뉴스 전략 부결 이야기,0
뉴스 주갤러,0
뉴스 치욕 주갤럼,0
뉴스 친박 최연혜 정권 문화 혁명 사태,1
뉴스 타파 고발 뉴스 민주당,1
뉴스 특보 시작,0
뉴스 펌 대구 서문 시장 기부 박 혜,1
뉴스,0
뉴질랜드 때,0
느낌,0
늑대 구경 곰,0
능력,0
니 참고 한대,0
니들,0
니얼 니얼퍼거슨 퍼거슨 교수 트럼프 케인 지언 폴 폴크루그먼 크루그먼 지지 라 조롱,0
니콘 7 2,0
다 계좌 돈,0
다 샤오미 제품,0
다단계 랜섬웨어 등장,0
다리 창 1 사진,0
다비드 다비드비야 비야 근황,0
다비드 다비드비야 비야 사랑 밥차 행사,0
다음 다음카페 카페 약 댓글 모음,0
다음 메카닉 공통점 서술,0
다음 새누리 이정현 차례,1
다음 세무 조사 김기춘 작품,1
다음 주 런닝맨 걸 그룹 신비주의 예,0
다음 주 런닝맨 걸 그룹 신비주의 예능,0
다음 주 주갤,0
다이빙 다이빙벨 벨 방송 확정,1
다이빙 다이빙벨 벨 방영 채널,1
다이빙 다이빙벨 벨 전격 방영,1
다이어트 성공 분,0
다저스,0
다큐 다큐3일 3 팩트 폭력,0
다큐 영화 다이빙 다이빙벨 벨 13 뉴스 룸 직후 편성,1
다큐멘터리 다큐멘터리3일 3 오늘,0
다큐멘터리 다큐멘터리3일 3 일부분,0
다현 메이크업,0
닥스 패딩 구입,0
단결 병장,0
단기 속성 100만 유치원생 코딩 열풍,0
단독 고영태 최순실 장시호,1
단독 공개 뉴스 룸 태블릿 입수,1
단독 김윤석 하정우 강동원 6 항쟁 그린 1987,0
단독 김종민 올해 연예 대상 대상,0
단독 박 대통령 왕수석 전화 지시 닦달,0
단독 세월호 유가족 40 박 대통령 탄핵 국회,1
단독 입수 신성우 16 연하 미모 신부 공개 매력,0
단독 입수 신성우 16 연하 미모 신부 공개 매력,0
단독 최순실 세월호 참사 당일 차움 운동,1
단독 최재경 민정 수석 사표 수리,1
단독 친박 비대위 채비 분당 직전,1
단독 컴맹 최순실 기술 활용 교육 법,1
단독 현기환 건축 시행 업자 내연녀 전세금 대납,0
단문 김기춘 좌불안석,1
단문 변희재 대표 근황,1
단문 성 매매 반박,0
달러,0
달빠 학창 학창시절 시절,0
달인 경지 1 1,0
닭근혜 탄핵 반대 20,1
담배 아이린,0
당시 박근혜 서문 시장 방문 당시 출동 경찰 친구 말,1
당시 박영선 의원 오만 가지 카톡 제보 카톡,1
당시 은근 파장 화제 센세이션,0
당신 문재인 오해,1
당신 우울 극복,0
당첨,0
당황 기자,0
대가리 신가,0
대가리,0
대구 17 뒤,0
대구 계명 아트 센터 지킬 지킬앤하이드 하이드 후기 12.7.2016,0
대구 북구 에쿠스 22 1026 차량 도난,0
대구 시장 박사모,1
대구 아쿠아리움,0
대구 아파트 값,0
대구 택시 기사 박근혜 보고,1
대기업 친구,0
대기자 45000,0
대딸 왕 폭 존 아저씨 썰,0
대란 기계 전화,0
대란 되팔렘,0
대란 배송,0
대란 번,0
대란 재고 요번,0
대란 티비,0
대륙 공개 처형,0
대륙 매춘부 반전,0
대륙 시리즈,0
대만 관련 트럼프 맘,0
대만 생각 민주주의 의식,1
대만 시장 꼬치 구이 알바,0
대만 여자 평균 외모 사실,0
대만 여행 경비,0
대만 여행,0
대만 연말 항공권 가격,0
대만 일본 방사능 오염 식품 거부 스티커,0
대만 카스테라,0
대박 드라마 도깨비,0
대법원장 대법관 회의 소집,1
대본,0
대선 때 박근혜 이유,1
대전 대전고교 고교 78 국정 교과서 신청,0
대전 집회 내일 대전 집회 참여 준비물,0
대전 집회 내일 대전 집회 참여 준비물,1
대전 충무기 후기 인증 모다,0
대전,0
대전차 검술 욕,0
대전차 지뢰 덤프 덤프트럭 트럭,0
대첩,0
대체 비염,0
대체 손흥민 이유,0
대체 힘 모아 문 로,1
대체,0
대통령 부덕 불찰 국가 혼란 국민 송구,1
대통령 운명 노통장,1
대통령 운명 헌재 재판관 9,1
대통령 지지자 젊은이 역사,0
대통령 행보,0
대통령,1
대학 1,0
대학 물 소름 승,0
대학 외대 몰락,0
대학,0
대학교 외국인 엘리베이터 때 공감,0
대학생 동아리,0
대한 미국인,0
대한민국 계급 측정기,0
대한민국 기록 카카오 카카오톡 톡,0
대한민국 대한민국여자 여자 아이돌 외모 원탑,0
대한민국 대한민국여자 여자 아이돌 외모 원탑,0
대한민국 라면 10 천왕,0
대한민국 솔로몬,0
대한민국 승리 선물,0
대한민국 시위 레전드 사진,0
대한민국 시위 사진 레전드,0
대한민국 여고생,0
대한민국 역사,0
대한민국 최고 사기꾼,0
대한민국 최고 쌍놈 박정희,1
대한민국 최근 3,0
대한민국,0
대회 후기,0
댓글 단합력,0
댓글 욕 여자,0
댓글 피드백 댓글,0
댕댕이 사랑 이유,0
더 민주 국회 의원 지침 지리,1
더 민주 김정우 의원 트윗,1
더 민주 리즈 시절,1
더 민주 박근혜 탄핵 촛불 집회 눈물 우상호 원내 대표 이상호 기자,1
더 민주 손혜원 의원 4 후원금 계좌 만땅 채움,1
더 민주 오늘 금주령,1
더 민주 왠일 일치 단결 모습 지지율 이유,1
더 민주 의원 123 세비 모아 이웃 빚 123억,1
더 민주 정의당 고생,1
더 민주 지지자 이재명 분탕 종자 최후 변,1
더 민주당 가결 순간,1
더블 썬 파워,0
덕분 시간 절약,0
덕후 배경,0
덕후 행복 순간,0
데드풀,0
데리아 닭뼈 버거,0
데뷔 선배,0
데스 스트랜딩 매즈 매즈미켈슨 미켈슨,0
데이터 주의 스타일스 부상 장면,0
데이터 주의 오튼 와팸 각본 진행 대박,0
데이트,0
데일리 룩,0
데프콘 쇼 쇼미더머니 미 더 머니 출연 이유,0
도깨비 1,0
도깨비 4 좀,0
도깨비 검,0
도깨비 귀신,0
도깨비 라쎄 라쎄린드 린드 노래 게,0
도깨비 마법,0
도깨비 여혐 논란,0
도깨비 이번 작가 공,0
도깨비 인기 절정,0
도깨비 중국,0
도깨비 차,0
도깨비 폰 배경 짤,0
도깨비 해장국 집 씬,0
도깨비,0
도둑질,0
도로 공사 알바,0
도로 주행 고민,0
도르마 무 거래,0
도박 나라 구함,0
도박사 오류,0
도입 무기,0
도지마롤,0
도축장 근처 고기 소주 공짜,0
도쿄 긴자 대표 건물,0
도타 2 11 버전 업 겜,0
도통 후원금 국회 의원,1
도희 검스,0
독립 운동 전신 계승,0
독서실 총무 면접 무급,0
독일 난민 초콜릿 젤리 난민 난민캠프 캠프 방화,0
독일 사고,0
독일 아랍인 짓,0
독일군 소련 전쟁,0
돈 광고,0
돈 담배 사서,0
돈 도종환 의원 후원 일면,1
돈 받음,0
돈 사람 특징,0
돈 유지 방법,0
돈 자랑 배틀,0
돈 지인 부모,0
돈,0
동 대구 복합 환승 센터 뉴스 보도 요약,0
동공 지진 과자,0
동남아 국가 한중일 호감도,0
동남아 망겜 근황,0
동남아 호텔 환불,0
동네 마트 4 아주머니,0
동네 목욕탕 홍준표,0
동네 미용실,0
동대문 역 화장실,0
동물 동물농장 농장 개,0
동물 동물농장 농장,0
동물 잠옷,0
동생 여자 여자친구 친구 음해성 발언,0
동안 교환 그림,0
동안 박사모 쁘락치 짓,1
동행,0
두바이 20조 건물,0
두피 마사지 중독 걸 그룹,0
둘째 오빠 언니 쭈꾸미,0
둥지 드래곤 칠흑 기사 이야기,0
뒤집기 달인,0
뒤통수 뒤통수조심해라 조심,0
뒷북 스압 설렘 짜증 도서관 쪽지 33,0
듀얼 모니터 모니터 크기,0
드라마 도깨비 영상미 하나 대박,0
드라마 도깨비 중국,0
드래곤 드래곤볼 볼 18,0
드래곤 드래곤볼 볼 20,0
드래곤 드래곤볼 볼 애니 고통 야무치,0
드래곤 드래곤볼 볼 외전 야무치 세계,0
드래곤 드래곤볼 볼,0
드론 매빅 프로,0
드루킹 사람 박원순 시장 이명박 사람,1
드림 한돈,0
들이,0
등산 동호회 여자 활동 좀,0
등장 경찰 차벽 민심 국회 의장 요청 무시,1
디스 이즈 오버 오버워치 워치,0
디시 클리앙 뽐뿌 명언,0
디씨 주갤 폭발,0
디씨인 필력,0
디아블 디아블로 떼돈 번 건 처음,0
디아블로 3 초창기 시절 악마 왕 몬스터,0
디즈니 디즈니랜드 랜드 메시,0
딤섬 가요,0
딴지 손혜원 의원 보좌관 선물 프사,1
딴지,0
딸 가업 이유,0
딸 성 폭행범 징역 40 선고 아버지,0
딸 쇼핑 무리뉴,0
딸 여자 최후,0
때 손 양의사 효과,0
때 아무,0
때 용기,0
떡볶이 국밥,0
떼껄룩 들 불치병,0
똥줄 노무현 반기문,1
뜻 이상호 기자 마디,0
뜻 이상호 기자 마디,1
뜻밖 미러볼,0
뜻밖 휴게소,0
라데온 5850 1060 업글 후기,0
라떼 라떼아트 아트,0
라라 라라랜드 랜드 마지막 5 스포 무,0
라라 라라랜드 랜드 여자 여자화장실 화장실 씨발,0
라라 라라랜드 랜드 여주 엠마 엠마왓슨 왓슨,0
라라 라라랜드 랜드 진실 가상 스포,0
라라 라라랜드 랜드 캐스팅,0
라라 라라랜드 랜드,0
라면 계란 스타일,0
라면 유래,0
라붐 솔빈 정채연,0
라스 꿈 하나,0
라스 최민용 옷,0
라스 최민용 옷,0
라이언 쯔위,0
라이카 렌즈 과정,0
라이카 렌즈 이종 교배 노안 고생 팁,0
라이트룸 톤 커브 조정 법 질문,0
라자냐,0
란제리 입어 감촉,0
랜선 실세 주갤 상황,0
램프 지니,0
러시아 밤 문화,0
러시아 혼혈 소녀,0
러시안 블루 냥이 분양,0
레고,0
레깅스 입고 운동 김연아,0
레드 레드벨벳 벨벳 슬기 과거 학생 시절 썰,0
레드 레드벨벳 벨벳 조이 말타기,0
레몬 맛 크림 케잌,0
레바 탄핵 드립,1
레스토 랑스 작품,0
레전드 급 광고 음료,0
레전드,0
렌즈 구매자 쏘쿨,0
